t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
4.20000,255.80310,36.77442,0.00000,256.23556,36.05695,0.39662,0.43246,-0.71747,0.39662
4.25000,255.70634,37.14564,0.00000,256.04608,35.83920,-0.47658,0.33974,-1.30644,-0.47658
4.30000,255.60861,37.51456,0.00000,255.74750,36.78943,-0.32857,0.13889,-0.72513,-0.32857
4.35000,255.50991,37.88117,0.00000,255.71735,36.87050,-0.10434,0.20744,-1.01067,-0.10434
4.40000,255.41026,38.24544,0.00000,255.69213,37.61442,0.06814,0.28186,-0.63102,0.06814
4.45000,255.30966,38.60735,0.00000,255.58543,37.84955,0.22921,0.27576,-0.75780,0.22921
4.50000,255.20812,38.96688,0.00000,255.77972,37.92144,-0.54195,0.57160,-1.04544,-0.54195
4.55000,255.10564,39.32401,0.00000,255.17357,38.23016,-0.26172,0.06794,-1.09385,-0.26172
4.60000,255.00222,39.67871,0.00000,255.24857,38.81363,-0.14296,0.24635,-0.86508,-0.14296
4.65000,254.89788,40.03097,0.00000,255.32446,39.49557,0.13710,0.42658,-0.53539,0.13710
4.70000,254.79262,40.38075,0.00000,255.01769,39.88991,0.11869,0.22507,-0.49084,0.11869
4.75000,254.68645,40.72804,0.00000,254.89703,39.55183,-0.49158,0.21058,-1.17621,-0.49158
4.80000,254.57937,41.07283,0.00000,254.71813,40.30181,-0.26860,0.13876,-0.77101,-0.26860
4.85000,254.47140,41.41507,0.00000,254.54811,40.77731,0.10607,0.07672,-0.63776,0.10607
4.90000,254.36253,41.75477,0.00000,254.53885,41.25272,0.23610,0.17632,-0.50205,0.23610
4.95000,254.25277,42.09189,0.00000,254.56128,40.79843,-0.37231,0.30851,-1.29345,-0.37231
5.00000,254.14214,42.42641,0.00000,254.58534,41.60981,-0.13197,0.44321,-0.81659,-0.13197
5.05000,254.03063,42.75831,0.00000,253.88148,42.12968,0.06066,-0.14915,-0.62863,0.06066
5.10000,253.91826,43.08758,0.00000,254.25301,42.53948,0.30074,0.33476,-0.54810,0.30074
5.15000,253.80502,43.41419,0.00000,254.17344,42.35723,-0.47579,0.36841,-1.05695,-0.47579
5.20000,253.69094,43.73812,0.00000,254.18014,42.81697,-0.08803,0.48919,-0.92115,-0.08803
5.25000,253.57601,44.05935,0.00000,253.93497,43.44029,0.05913,0.35895,-0.61906,0.05913
5.30000,253.46025,44.37787,0.00000,253.68298,44.17458,0.34462,0.22273,-0.20329,0.34462
5.35000,253.34366,44.69364,0.00000,253.56115,43.66497,-0.43778,0.21750,-1.02867,-0.43778
5.40000,253.22624,45.00666,0.00000,253.65243,44.32146,-0.15238,0.42619,-0.68521,-0.15238
5.45000,253.10800,45.31691,0.00000,253.38642,44.85772,0.04359,0.27841,-0.45919,0.04359
5.50000,252.98896,45.62436,0.00000,253.31246,44.44665,-0.52770,0.32350,-1.17771,-0.52770
5.55000,252.86912,45.92899,0.00000,253.14884,45.21716,-0.31872,0.27972,-0.71184,-0.31872
5.60000,252.74848,46.23079,0.00000,253.11980,45.53895,0.06787,0.37132,-0.69184,0.06787
5.65000,252.62706,46.52974,0.00000,252.76676,46.06827,0.24512,0.13971,-0.46147,0.24512
5.70000,252.50485,46.82582,0.00000,252.99880,46.00586,-0.47314,0.49394,-0.81996,-0.47314
5.75000,252.38188,47.11902,0.00000,252.54372,46.46876,-0.17351,0.16184,-0.65026,-0.17351
5.80000,252.25814,47.40930,0.00000,252.82716,47.05225,-0.02794,0.56902,-0.35705,-0.02794
5.85000,252.13365,47.69666,0.00000,252.74874,47.37775,0.25908,0.61510,-0.31891,0.25908
5.90000,252.00840,47.98108,0.00000,252.47783,47.12085,-0.44312,0.46943,-0.86023,-0.44312
5.95000,251.88242,48.26254,0.00000,252.18249,47.73163,-0.06502,0.30007,-0.53091,-0.06502
6.00000,251.75571,48.54102,0.00000,251.86283,48.34791,0.18623,0.10713,-0.19311,0.18623
6.05000,251.62826,48.81651,0.00000,251.83391,47.72388,-0.62182,0.20564,-1.09263,-0.62182
6.10000,251.50011,49.08898,0.00000,251.81066,48.22349,-0.31036,0.31056,-0.86550,-0.31036
6.15000,251.37124,49.35843,0.00000,251.79909,48.83439,-0.00152,0.42785,-0.52404,-0.00152
6.20000,251.24167,49.62483,0.00000,251.67652,49.43785,0.20011,0.43485,-0.18698,0.20011
6.25000,251.11140,49.88818,0.00000,251.34057,49.09766,-0.34450,0.22916,-0.79052,-0.34450
6.30000,250.98046,50.14844,0.00000,251.33658,49.60428,-0.20219,0.35613,-0.54416,-0.20219
6.35000,250.84883,50.40561,0.00000,251.02386,49.80615,0.15748,0.17503,-0.59947,0.15748
6.40000,250.71654,50.65968,0.00000,250.95693,49.63954,-0.54663,0.24039,-1.02014,-0.54663
6.45000,250.58358,50.91061,0.00000,250.88639,50.09449,-0.13168,0.30281,-0.81612,-0.13168
6.50000,250.44997,51.15841,0.00000,250.95396,50.69457,0.11601,0.50399,-0.46384,0.11601
6.55000,250.31572,51.40305,0.00000,250.65919,51.34490,0.40834,0.34347,-0.05816,0.40834
6.60000,250.18083,51.64452,0.00000,250.74147,50.83836,-0.32068,0.56064,-0.80616,-0.32068
6.65000,250.04531,51.88281,0.00000,250.45814,51.46103,-0.00815,0.41283,-0.42177,-0.00815
6.70000,249.90917,52.11789,0.00000,250.08905,52.25494,0.10946,0.17988,0.13705,0.10946
6.75000,249.77242,52.34976,0.00000,250.21476,51.47997,-0.40069,0.44233,-0.86979,-0.40069
6.80000,249.63507,52.57840,0.00000,249.93954,52.09109,-0.19222,0.30447,-0.48731,-0.19222
6.85000,249.49713,52.80380,0.00000,250.00617,52.46079,-0.15813,0.50905,-0.34301,-0.15813
6.90000,249.35860,53.02594,0.00000,249.65147,52.91141,0.28961,0.29287,-0.11452,0.28961
6.95000,249.21949,53.24481,0.00000,249.65834,52.59874,-0.45708,0.43886,-0.64607,-0.45708
7.00000,249.07981,53.46039,0.00000,249.26328,53.05578,-0.07602,0.18347,-0.40461,-0.07602
7.05000,248.93957,53.67268,0.00000,249.30524,53.53886,0.08011,0.36567,-0.13382,0.08011
7.10000,248.79878,53.88165,0.00000,249.04367,52.89406,-0.48708,0.24488,-0.98759,-0.48708
7.15000,248.65745,54.08731,0.00000,248.96999,53.59601,-0.33778,0.31253,-0.49130,-0.33778
7.20000,248.51559,54.28962,0.00000,249.09976,53.82298,0.00024,0.58417,-0.46664,0.00024
7.25000,248.37319,54.48859,0.00000,248.97434,54.00469,0.37771,0.60115,-0.48390,0.37771
7.30000,248.23029,54.68420,0.00000,248.60035,53.82223,-0.44177,0.37006,-0.86197,-0.44177
7.35000,248.08687,54.87643,0.00000,248.57530,54.51720,-0.03589,0.48842,-0.35923,-0.03589
7.40000,247.94296,55.06528,0.00000,248.41046,55.06946,0.03731,0.46750,0.00419,0.03731
7.45000,247.79855,55.25073,0.00000,248.07312,54.61838,-0.64191,0.27456,-0.63235,-0.64191
7.50000,247.65367,55.43277,0.00000,247.96344,54.98846,-0.28576,0.30977,-0.44431,-0.28576
7.55000,247.50831,55.61140,0.00000,247.79154,55.25921,-0.15123,0.28322,-0.35218,-0.15123
7.60000,247.36249,55.78659,0.00000,247.58321,55.78851,0.16034,0.22072,0.00192,0.16034
7.65000,247.21622,55.95834,0.00000,247.63406,55.05675,-0.69528,0.41784,-0.90159,-0.69528
7.70000,247.06950,56.12664,0.00000,247.29986,55.72546,-0.17171,0.23036,-0.40119,-0.17171
7.75000,246.92234,56.29148,0.00000,247.36511,55.85104,0.00000,0.44276,-0.44044,0.00000
7.80000,246.77476,56.45285,0.00000,247.16353,56.29960,0.06254,0.38877,-0.15325,0.06254
7.85000,246.62676,56.61073,0.00000,246.90983,55.92354,-0.34047,0.28308,-0.68719,-0.34047
7.90000,246.47835,56.76512,0.00000,246.91354,56.53501,-0.20596,0.43519,-0.23011,-0.20596
7.95000,246.32954,56.91601,0.00000,246.73048,56.25650,0.11423,0.40094,-0.65951,0.11423
8.00000,246.18034,57.06339,0.00000,246.62818,56.66159,-0.61621,0.44784,-0.40180,-0.61621
8.05000,246.03076,57.20725,0.00000,246.42498,56.75393,-0.39523,0.39422,-0.45333,-0.39523
8.10000,245.88081,57.34758,0.00000,246.17883,57.15255,0.05918,0.29802,-0.19503,0.05918
8.15000,245.73049,57.48437,0.00000,246.13132,57.44432,0.20180,0.40083,-0.04005,0.20180
8.20000,245.57982,57.61762,0.00000,245.96384,57.05761,-0.41989,0.38402,-0.56001,-0.41989
8.25000,245.42881,57.74731,0.00000,245.57280,57.48543,-0.18960,0.14399,-0.26188,-0.18960
8.30000,245.27746,57.87345,0.00000,245.53597,57.87905,0.11367,0.25851,0.00560,0.11367
8.35000,245.12579,57.99601,0.00000,245.65428,57.92476,0.18459,0.52849,-0.07125,0.18459
8.40000,244.97380,58.11499,0.00000,245.55275,57.69904,-0.51682,0.57895,-0.41595,-0.51682
8.45000,244.82150,58.23039,0.00000,245.29017,58.07002,-0.32913,0.46867,-0.16037,-0.32913
8.50000,244.66891,58.34220,0.00000,245.02996,58.26359,-0.10329,0.36105,-0.07861,-0.10329
8.55000,244.51603,58.45040,0.00000,244.89073,58.63919,0.05948,0.37470,0.18879,0.05948
8.60000,244.36286,58.55501,0.00000,244.93010,58.17291,-0.74137,0.56723,-0.38209,-0.74137
8.65000,244.20944,58.65600,0.00000,244.50569,58.18741,-0.45903,0.29625,-0.46858,-0.45903
8.70000,244.05575,58.75337,0.00000,244.28219,58.33498,-0.13553,0.22645,-0.41839,-0.13553
8.75000,243.90181,58.84712,0.00000,244.18496,58.84491,0.03769,0.28315,-0.00221,0.03769
8.80000,243.74763,58.93724,0.00000,244.11780,59.03506,0.25701,0.37018,0.09783,0.25701
8.85000,243.59321,59.02372,0.00000,243.98940,58.30979,-0.40679,0.39619,-0.71393,-0.40679
8.90000,243.43858,59.10656,0.00000,243.91048,58.65316,-0.44012,0.47190,-0.45340,-0.44012
8.95000,243.28374,59.18576,0.00000,243.70383,58.84119,-0.24096,0.42009,-0.34456,-0.24096
9.00000,243.12869,59.26130,0.00000,243.46629,59.30122,0.19155,0.33760,0.03992,0.19155
9.05000,242.97345,59.33319,0.00000,243.32899,58.93230,-0.71041,0.35554,-0.40089,-0.71041
9.10000,242.81802,59.40142,0.00000,243.15101,59.09663,-0.33050,0.33299,-0.30479,-0.33050
9.15000,242.66243,59.46598,0.00000,243.03138,59.41436,-0.24164,0.36895,-0.05162,-0.24164
9.20000,242.50666,59.52688,0.00000,242.92125,59.55714,-0.12841,0.41459,0.03026,-0.12841
9.25000,242.35075,59.58411,0.00000,242.75057,59.62533,-0.03113,0.39982,0.04123,-0.03113
9.30000,242.19469,59.63766,0.00000,242.69250,59.76322,0.18706,0.49781,0.12557,0.18706
9.35000,242.03849,59.68753,0.00000,242.30167,59.26112,-0.40175,0.26318,-0.42641,-0.40175
9.40000,241.88217,59.73372,0.00000,242.18535,59.51284,-0.22900,0.30319,-0.22088,-0.22900
9.45000,241.72573,59.77622,0.00000,242.13677,59.78484,-0.20571,0.41104,0.00862,-0.20571
9.50000,241.56918,59.81504,0.00000,242.01822,59.79584,0.06009,0.44904,-0.01920,0.06009
9.55000,241.41254,59.85017,0.00000,241.64619,59.86616,0.20539,0.23365,0.01600,0.20539
9.60000,241.25581,59.88160,0.00000,241.55350,59.39200,-0.63693,0.29769,-0.48961,-0.63693
9.65000,241.09900,59.90935,0.00000,241.36909,59.79447,-0.56290,0.27009,-0.11488,-0.56290
9.70000,240.94213,59.93339,0.00000,241.30975,59.79190,-0.32345,0.36762,-0.14150,-0.32345
9.75000,240.78520,59.95374,0.00000,241.09666,59.75290,-0.15003,0.31146,-0.20084,-0.15003
9.80000,240.62822,59.97039,0.00000,240.94081,60.07213,-0.17575,0.31259,0.10174,-0.17575
9.85000,240.47120,59.98335,0.00000,240.87073,60.08435,-0.04584,0.39953,0.10100,-0.04584
9.90000,240.31415,59.99260,0.00000,240.87678,60.14797,0.06310,0.56263,0.15537,0.06310
9.95000,240.15708,59.99815,0.00000,240.44263,60.02703,0.22084,0.28555,0.02888,0.22084
10.00000,240.00000,60.00000,0.00000,240.34218,60.15825,0.28132,0.34218,0.15825,0.28132
10.05000,239.84292,59.99815,0.00000,240.55057,59.72975,-0.49307,0.70764,-0.26840,-0.49307
10.10000,239.68585,59.99260,0.00000,240.10534,59.93024,-0.55016,0.41949,-0.06236,-0.55016
10.15000,239.52880,59.98335,0.00000,239.83368,59.93174,-0.36036,0.30487,-0.05161,-0.36036
10.20000,239.37178,59.97039,0.00000,239.69365,59.86070,-0.30265,0.32186,-0.10970,-0.30265
10.25000,239.21480,59.95374,0.00000,239.46981,59.69551,-0.30312,0.25500,-0.25824,-0.30312
10.30000,239.05787,59.93339,0.00000,239.48686,60.24862,0.01821,0.42899,0.31522,0.01821
10.35000,238.90100,59.90935,0.00000,239.29368,60.19779,0.00279,0.39268,0.28844,0.00279
10.40000,238.74419,59.88160,0.00000,239.04726,59.88330,-0.02648,0.30307,0.00170,-0.02648
10.45000,238.58746,59.85017,0.00000,238.78129,60.07707,0.06668,0.19383,0.22690,0.06668
10.50000,238.43082,59.81504,0.00000,238.71133,60.13167,0.16279,0.28051,0.31663,0.16279
10.55000,238.27427,59.77622,0.00000,238.81828,60.18730,0.17369,0.54401,0.41108,0.17369
10.60000,238.11783,59.73372,0.00000,238.83546,60.11067,0.21188,0.71762,0.37695,0.21188
10.65000,237.96151,59.68753,0.00000,238.34050,59.27266,-0.77892,0.37899,-0.41487,-0.77892
10.70000,237.80531,59.63766,0.00000,238.08710,59.28111,-0.80201,0.28178,-0.35655,-0.80201
10.75000,237.64925,59.58411,0.00000,237.71758,59.35584,-0.80904,0.06833,-0.22827,-0.80904
10.80000,237.49334,59.52688,0.00000,237.86096,59.46683,-0.70696,0.36762,-0.06005,-0.70696
10.85000,237.33757,59.46598,0.00000,237.67227,59.36454,-0.60123,0.33470,-0.10144,-0.60123
10.90000,237.18198,59.40142,0.00000,237.71435,59.06463,-0.57238,0.53238,-0.33679,-0.57238
10.95000,237.02655,59.33319,0.00000,237.34400,58.98960,-0.57307,0.31745,-0.34359,-0.57307
11.00000,236.87131,59.26130,0.00000,237.19686,59.15723,-0.41140,0.32555,-0.10407,-0.41140
11.05000,236.71626,59.18576,0.00000,236.91789,58.96436,-0.49827,0.20163,-0.22140,-0.49827
11.10000,236.56142,59.10656,0.00000,236.97706,59.18670,-0.65038,0.41564,0.08014,-0.65038
11.15000,236.40679,59.02372,0.00000,236.88402,58.94562,-0.57089,0.47723,-0.07810,-0.57089
11.20000,236.25237,58.93724,0.00000,236.71104,58.73453,-0.69145,0.45867,-0.20271,-0.69145
11.25000,236.09819,58.84712,0.00000,236.65109,58.84353,-0.62631,0.55290,-0.00359,-0.62631
11.30000,235.94425,58.75337,0.00000,236.26204,58.76004,-0.77329,0.31778,0.00668,-0.77329
11.35000,235.79056,58.65600,0.00000,235.94557,58.73747,-0.72458,0.15501,0.08148,-0.72458
11.40000,235.63714,58.55501,0.00000,236.00116,58.32588,-0.68549,0.36403,-0.22913,-0.68549
11.45000,235.48397,58.45040,0.00000,235.77024,58.32459,-0.80209,0.28626,-0.12581,-0.80209
11.50000,235.33109,58.34220,0.00000,235.46752,57.90551,-0.98477,0.13642,-0.43669,-0.98477
11.55000,235.17850,58.23039,0.00000,235.61385,58.17555,-0.96835,0.43535,-0.05483,-0.96835
11.60000,235.02620,58.11499,0.00000,235.30428,58.79991,0.00480,0.27808,0.68492,0.00480
11.65000,234.87421,57.99601,0.00000,235.02908,58.57085,-0.08508,0.15487,0.57484,-0.08508
11.70000,234.72254,57.87345,0.00000,234.76018,58.09604,-0.24796,0.03764,0.22259,-0.24796
11.75000,234.57119,57.74731,0.00000,235.03029,57.89127,-0.42789,0.45910,0.14395,-0.42789
11.80000,234.42018,57.61762,0.00000,234.92067,58.41753,0.42530,0.50050,0.79991,0.42530
11.85000,234.26951,57.48437,0.00000,234.74936,58.25174,0.18406,0.47985,0.76737,0.18406
11.90000,234.11919,57.34758,0.00000,234.60123,57.55203,0.11192,0.48204,0.20445,0.11192
11.95000,233.96924,57.20725,0.00000,234.58686,57.64888,-0.02271,0.61762,0.44163,-0.02271
12.00000,233.81966,57.06339,0.00000,234.35413,57.40670,-0.22927,0.53447,0.34331,-0.22927
12.05000,233.67046,56.91601,0.00000,234.06669,57.27509,-0.47090,0.39623,0.35908,-0.47090
12.10000,233.52165,56.76512,0.00000,233.82265,57.70101,0.48155,0.30100,0.93589,0.48155
12.15000,233.37324,56.61073,0.00000,233.71662,57.22937,0.03852,0.34338,0.61864,0.03852
12.20000,233.22524,56.45285,0.00000,233.62744,56.88138,-0.23857,0.40220,0.42853,-0.23857
12.25000,233.07766,56.29148,0.00000,233.46939,56.32955,-0.41540,0.39173,0.03807,-0.41540
12.30000,232.93050,56.12664,0.00000,233.28423,56.80732,0.22617,0.35373,0.68068,0.22617
12.35000,232.78378,55.95834,0.00000,233.40392,56.62881,-0.05886,0.62014,0.67047,-0.05886
12.40000,232.63751,55.78659,0.00000,232.97395,56.08368,-0.24365,0.33644,0.29709,-0.24365
12.45000,232.49169,55.61140,0.00000,232.77486,56.59040,0.42748,0.28317,0.97901,0.42748
12.50000,232.34633,55.43277,0.00000,232.83198,56.11237,0.25350,0.48565,0.67960,0.25350
12.55000,232.20145,55.25073,0.00000,232.36952,55.83869,-0.05706,0.16808,0.58796,-0.05706
12.60000,232.05704,55.06528,0.00000,232.49977,55.47790,-0.42856,0.44273,0.41262,-0.42856
12.65000,231.91313,54.87643,0.00000,232.45432,55.40436,0.33370,0.54119,0.52794,0.33370
12.70000,231.76971,54.68420,0.00000,232.17030,55.00873,0.07659,0.40059,0.32453,0.07659
12.75000,231.62681,54.48859,0.00000,231.91653,54.69901,-0.41361,0.28972,0.21042,-0.41361
12.80000,231.48441,54.28962,0.00000,231.78362,55.11833,0.30598,0.29921,0.82871,0.30598
12.85000,231.34255,54.08731,0.00000,231.74080,54.32013,-0.02211,0.39825,0.23282,-0.02211
12.90000,231.20122,53.88165,0.00000,231.47583,54.07984,-0.37427,0.27461,0.19818,-0.37427
12.95000,231.06043,53.67268,0.00000,231.52471,54.46404,0.42218,0.46428,0.79137,0.42218
13.00000,230.92019,53.46039,0.00000,231.12419,53.95912,-0.22953,0.20400,0.49873,-0.22953
13.05000,230.78051,53.24481,0.00000,231.26855,53.68051,-0.51957,0.48804,0.43570,-0.51957
13.10000,230.64140,53.02594,0.00000,231.00476,53.94045,0.14916,0.36335,0.91451,0.14916
13.15000,230.50287,52.80380,0.00000,230.72232,53.49908,-0.14447,0.21945,0.69528,-0.14447
13.20000,230.36493,52.57840,0.00000,230.60188,53.60038,0.41527,0.23696,1.02198,0.41527
