t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
22.65000,240.00000,0.00000,0.00000,239.96338,0.04400,0.02393,-0.03662,0.04400,0.02393
22.80000,240.00000,0.00000,0.00000,239.81577,0.03355,-0.15943,-0.18423,0.03355,-0.15943
22.95000,240.00000,0.00000,0.00000,239.98226,-0.47464,-0.53790,-0.01774,-0.47464,-0.53790
23.10000,240.00000,0.00000,0.00000,239.91696,0.33079,0.43057,-0.08304,0.33079,0.43057
23.25000,240.00000,0.00000,0.00000,240.04507,-0.10168,0.07648,0.04507,-0.10168,0.07648
23.40000,240.00000,0.00000,0.00000,239.92715,-0.19559,-0.34784,-0.07285,-0.19559,-0.34784
23.55000,240.00000,0.00000,0.00000,239.81735,-0.35205,-0.25100,-0.18265,-0.35205,-0.25100
23.70000,240.00000,0.00000,0.00000,240.11270,0.40040,0.33304,0.11270,0.40040,0.33304
23.85000,240.00000,0.00000,0.00000,240.01366,-0.43426,0.14165,0.01366,-0.43426,0.14165
24.00000,240.00000,0.00000,0.00000,240.06838,0.17392,-0.15482,0.06838,0.17392,-0.15482
24.15000,240.00000,0.00000,0.00000,239.95966,-0.28494,-0.43439,-0.04034,-0.28494,-0.43439
24.30000,240.00000,0.00000,0.00000,240.01063,0.28717,0.50471,0.01063,0.28717,0.50471
24.45000,240.00000,0.00000,0.00000,240.04604,0.06456,0.15198,0.04604,0.06456,0.15198
24.60000,240.00000,0.00000,0.00000,240.02178,-0.07061,-0.00444,0.02178,-0.07061,-0.00444
24.75000,240.00000,0.00000,0.00000,239.72006,-0.15065,-0.26240,-0.27994,-0.15065,-0.26240
24.90000,240.00000,0.00000,0.00000,239.95300,0.42844,0.47903,-0.04700,0.42844,0.47903
25.05000,240.00000,0.00000,0.00000,240.14003,-0.00259,0.06360,0.14003,-0.00259,0.06360
25.20000,240.00000,0.00000,0.00000,240.18680,0.07532,-0.11510,0.18680,0.07532,-0.11510
25.35000,240.00000,0.00000,0.00000,240.02434,-0.06486,-0.40087,0.02434,-0.06486,-0.40087
25.50000,240.00000,0.00000,0.00000,240.06264,0.31569,0.30555,0.06264,0.31569,0.30555
25.65000,240.00000,0.00000,0.00000,240.01072,0.21237,0.00336,0.01072,0.21237,0.00336
25.80000,240.00000,0.00000,0.00000,240.19340,0.03253,-0.31011,0.19340,0.03253,-0.31011
25.95000,240.00000,0.00000,0.00000,239.86065,-0.42655,-0.48044,-0.13935,-0.42655,-0.48044
26.10000,240.00000,0.00000,0.00000,239.93720,0.00555,0.39807,-0.06280,0.00555,0.39807
26.25000,240.00000,0.00000,0.00000,239.91720,0.08699,0.10706,-0.08280,0.08699,0.10706
26.40000,240.00000,0.00000,0.00000,239.92909,-0.11961,-0.10366,-0.07091,-0.11961,-0.10366
26.55000,240.00000,0.00000,0.00000,239.95230,-0.48529,-0.22987,-0.04770,-0.48529,-0.22987
