t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
23.20000,240.00000,0.00000,-14.45261,239.78243,0.36211,-12.14913,-0.21757,0.36211,2.30348
23.40000,240.00000,0.00000,-15.27124,239.56358,-0.41489,-13.77598,-0.43642,-0.41489,1.49527
23.60000,240.00000,0.00000,-16.07480,239.60288,-0.07017,-14.12670,-0.39712,-0.07017,1.94811
23.80000,240.00000,0.00000,-16.86250,239.52328,0.26318,-14.51771,-0.47672,0.26318,2.34479
24.00000,240.00000,0.00000,-17.63356,239.11762,-0.08902,-15.98512,-0.88238,-0.08902,1.64844
24.20000,240.00000,0.00000,-18.38721,239.42947,-0.08645,-16.39548,-0.57053,-0.08645,1.99173
24.40000,240.00000,0.00000,-19.12272,239.63037,0.17967,-16.79826,-0.36963,0.17967,2.32446
24.60000,240.00000,0.00000,-19.83936,239.56757,-0.05693,-18.03820,-0.43243,-0.05693,1.80116
24.80000,240.00000,0.00000,-20.53641,239.42078,-0.24098,-19.27242,-0.57922,-0.24098,1.26399
25.00000,240.00000,0.00000,-21.21320,239.49730,0.18627,-19.15460,-0.50270,0.18627,2.05860
25.20000,240.00000,0.00000,-21.86906,239.48686,-0.07563,-20.37970,-0.51314,-0.07563,1.48935
25.40000,240.00000,0.00000,-22.50333,239.50764,0.09084,-20.35159,-0.49236,0.09084,2.15175
25.60000,240.00000,0.00000,-23.11540,239.51538,-0.07214,-21.41333,-0.48462,-0.07214,1.70207
25.80000,240.00000,0.00000,-23.70465,239.47864,-0.29150,-22.20352,-0.52136,-0.29150,1.50113
26.00000,240.00000,0.00000,-24.27051,239.60772,-0.32016,-23.07254,-0.39228,-0.32016,1.19797
26.20000,240.00000,0.00000,-24.81242,239.71744,0.36541,-22.92200,-0.28256,0.36541,1.89041
26.40000,240.00000,0.00000,-25.32984,239.92506,0.04223,-23.67565,-0.07494,0.04223,1.65419
26.60000,240.00000,0.00000,-25.82226,239.72272,0.04832,-24.37877,-0.27728,0.04832,1.44349
26.80000,240.00000,0.00000,-26.28920,239.44465,0.27253,-25.20119,-0.55535,0.27253,1.08801
27.00000,240.00000,0.00000,-26.73020,239.69900,-0.26908,-25.63188,-0.30100,-0.26908,1.09832
27.20000,240.00000,0.00000,-27.14481,239.51700,-0.18842,-26.29480,-0.48300,-0.18842,0.85001
27.40000,240.00000,0.00000,-27.53264,239.68401,-0.31117,-27.06779,-0.31599,-0.31117,0.46485
27.60000,240.00000,0.00000,-27.89329,239.79082,0.33657,-26.42397,-0.20918,0.33657,1.46932
27.80000,240.00000,0.00000,-28.22642,239.94272,0.32624,-26.92719,-0.05728,0.32624,1.29923
28.00000,240.00000,0.00000,-28.53170,239.63566,0.26076,-27.32222,-0.36434,0.26076,1.20948
28.20000,240.00000,0.00000,-28.80881,239.77413,0.24273,-27.88788,-0.22587,0.24273,0.92094
28.40000,240.00000,0.00000,-29.05749,239.66552,-0.15262,-28.19919,-0.33448,-0.15262,0.85830
28.60000,240.00000,0.00000,-29.27750,239.69807,0.04248,-28.73906,-0.30193,0.04248,0.53845
28.80000,240.00000,0.00000,-29.46862,239.92622,-0.21523,-29.04302,-0.07378,-0.21523,0.42560
29.00000,240.00000,0.00000,-29.63065,239.91646,-0.51891,-29.26415,-0.08354,-0.51891,0.36650
29.20000,240.00000,0.00000,-29.76344,239.74481,-0.38396,-29.62245,-0.25519,-0.38396,0.14100
29.40000,240.00000,0.00000,-29.86686,239.84767,-0.21114,-29.81113,-0.15233,-0.21114,0.05573
29.60000,240.00000,0.00000,-29.94080,240.18245,0.47830,-29.34681,0.18245,0.47830,0.59399
29.80000,240.00000,0.00000,-29.98520,239.97351,0.23970,-29.65197,-0.02649,0.23970,0.33323
30.00000,240.00000,0.00000,-30.00000,239.90748,0.03990,-29.91373,-0.09252,0.03990,0.08627
30.20000,240.00000,0.00000,-29.98520,239.77184,-0.24239,-30.35942,-0.22816,-0.24239,-0.37422
30.40000,240.00000,0.00000,-29.94080,239.98915,0.43672,-29.59443,-0.01085,0.43672,0.34637
30.60000,240.00000,0.00000,-29.86686,240.08325,-0.13699,-30.09435,0.08325,-0.13699,-0.22749
30.80000,240.00000,0.00000,-29.76344,239.73308,-0.09080,-30.18803,-0.26692,-0.09080,-0.42459
31.00000,240.00000,0.00000,-29.63065,240.20901,0.14253,-29.53521,0.20901,0.14253,0.09544
31.20000,240.00000,0.00000,-29.46862,239.97685,-0.09592,-30.09765,-0.02315,-0.09592,-0.62903
31.40000,240.00000,0.00000,-29.27750,240.15093,0.31802,-29.10105,0.15093,0.31802,0.17645
31.60000,240.00000,0.00000,-29.05749,240.08778,0.15140,-29.66352,0.08778,0.15140,-0.60603
31.80000,240.00000,0.00000,-28.80881,240.24146,-0.18093,-28.96704,0.24146,-0.18093,-0.15823
32.00000,240.00000,0.00000,-28.53170,240.10966,0.14138,-29.48074,0.10966,0.14138,-0.94904
32.20000,240.00000,0.00000,-28.22642,240.25416,0.18133,-28.83188,0.25416,0.18133,-0.60546
32.40000,240.00000,0.00000,-27.89329,240.26339,0.40337,-28.11811,0.26339,0.40337,-0.22481
32.60000,240.00000,0.00000,-27.53264,240.04742,-0.21944,-28.76049,0.04742,-0.21944,-1.22785
32.80000,240.00000,0.00000,-27.14481,240.25331,0.09428,-27.95489,0.25331,0.09428,-0.81007
33.00000,240.00000,0.00000,-26.73020,240.09924,0.32007,-27.43960,0.09924,0.32007,-0.70941
33.20000,240.00000,0.00000,-26.28920,240.22887,0.43731,-26.95059,0.22887,0.43731,-0.66139
33.40000,240.00000,0.00000,-25.82226,240.47195,0.14625,-26.75458,0.47195,0.14625,-0.93232
33.60000,240.00000,0.00000,-25.32984,240.55160,0.33656,-26.35814,0.55160,0.33656,-1.02830
33.80000,240.00000,0.00000,-24.81242,240.41097,0.30400,-26.07507,0.41097,0.30400,-1.26265
34.00000,240.00000,0.00000,-24.27051,240.27706,0.13126,-25.68521,0.27706,0.13126,-1.41470
34.20000,240.00000,0.00000,-23.70465,240.26610,0.18054,-25.29388,0.26610,0.18054,-1.58923
34.40000,240.00000,0.00000,-23.11540,240.49787,0.15873,-24.87345,0.49787,0.15873,-1.75805
34.60000,240.00000,0.00000,-22.50333,240.22199,-0.11330,-24.26712,0.22199,-0.11330,-1.76379
34.80000,240.00000,0.00000,-21.86906,240.14290,-0.22596,-23.57777,0.14290,-0.22596,-1.70871
35.00000,240.00000,0.00000,-21.21320,240.18287,0.02404,-23.02623,0.18287,0.02404,-1.81302
35.20000,240.00000,0.00000,-20.53641,240.25395,-0.03688,-22.38716,0.25395,-0.03688,-1.85074
35.40000,240.00000,0.00000,-19.83936,240.33150,-0.26677,-21.66223,0.33150,-0.26677,-1.82288
35.60000,240.00000,0.00000,-19.12272,240.39607,-0.22704,-21.29987,0.39607,-0.22704,-2.17716
35.80000,240.00000,0.00000,-18.38721,240.34888,-0.30159,-20.62714,0.34888,-0.30159,-2.23993
36.00000,240.00000,0.00000,-17.63356,240.27801,-0.07352,-19.66296,0.27801,-0.07352,-2.02940
36.20000,240.00000,0.00000,-16.86250,240.35677,0.01698,-19.14247,0.35677,0.01698,-2.27997
36.40000,240.00000,0.00000,-16.07480,240.33012,-0.07526,-18.22373,0.33012,-0.07526,-2.14893
36.60000,240.00000,0.00000,-15.27124,240.35570,-0.01128,-17.58100,0.35570,-0.01128,-2.30975
36.80000,240.00000,0.00000,-14.45261,240.39294,-0.09514,-16.86701,0.39294,-0.09514,-2.41440
37.00000,240.00000,0.00000,-13.61971,240.37648,-0.22036,-16.11964,0.37648,-0.22036,-2.49993
37.20000,240.00000,0.00000,-12.77338,240.47697,-0.24305,-15.20794,0.47697,-0.24305,-2.43456
37.40000,240.00000,0.00000,-11.91444,240.31214,-0.18450,-14.18758,0.31214,-0.18450,-2.27314
37.60000,240.00000,0.00000,-11.04374,240.33966,-0.14747,-13.38206,0.33966,-0.14747,-2.33832
37.80000,240.00000,0.00000,-10.16214,240.42791,-0.08916,-12.71535,0.42791,-0.08916,-2.55321
38.00000,240.00000,0.00000,-9.27051,240.45630,-0.25916,-11.75092,0.45630,-0.25916,-2.48041
38.20000,240.00000,0.00000,-8.36973,240.23624,-0.36291,-10.89099,0.23624,-0.36291,-2.52125
38.40000,240.00000,0.00000,-7.46070,240.34448,-0.30429,-10.12679,0.34448,-0.30429,-2.66610
38.60000,240.00000,0.00000,-6.54430,240.29889,-0.09197,-9.34811,0.29889,-0.09197,-2.80381
38.80000,240.00000,0.00000,-5.62144,240.38428,-0.24415,-8.33614,0.38428,-0.24415,-2.71470
39.00000,240.00000,0.00000,-4.69303,240.32083,-0.42169,-7.36735,0.32083,-0.42169,-2.67432
39.20000,240.00000,0.00000,-3.76000,240.31031,-0.23859,-6.59700,0.31031,-0.23859,-2.83700
39.40000,240.00000,0.00000,-2.82325,240.38822,-0.32931,-5.62660,0.38822,-0.32931,-2.80335
39.60000,240.00000,0.00000,-1.88372,240.54776,-0.34837,-4.65472,0.54776,-0.34837,-2.77101
39.80000,240.00000,0.00000,-0.94232,240.28149,-0.53954,-3.61993,0.28149,-0.53954,-2.67761
